source,target,source_models,target_models,edge_width
_scindens_ATCC_35704_0,Anaerostipes_caccae_L192_4,Clostridium_scindens_ATCC_35704,Anaerostipes_caccae_DSM_14662,0.0429830875008347
_scindens_ATCC_35704_0,_methoxybenzovorans_SR3_45,Clostridium_scindens_ATCC_35704,Clostridium_methoxybenzovorans_SR3,0.0268632614117227
Eubacterium_sulci_ATCC_35585_8,Unidentified_Christensenellaceae_R-7_group_9,Eubacterium_sulci_ATCC_35585,Unidentified_Christensenellaceae_R-7_group_9,0.0105500366131619
Eubacterium_sulci_ATCC_35585_8,_methylpentosum_31,Eubacterium_sulci_ATCC_35585,Clostridium_methylpentosum_R2_DSM_5476,0.0710019891485473
Eubacterium_sulci_ATCC_35585_8,_methylpentosum_33,Eubacterium_sulci_ATCC_35585,Clostridium_methylpentosum_R2_DSM_5476,0.0168739386346878
Eubacterium_sulci_ATCC_35585_8,Acetivibrio_clariflavus_DSM_19732_4,Eubacterium_sulci_ATCC_35585,Clostridium_clariflavum_DSM_19732,0.190939438401353
Eubacterium_sulci_ATCC_35585_8,Holdemania_filiformis_1,Eubacterium_sulci_ATCC_35585,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.0446866985068862
Eubacterium_sulci_ATCC_35585_8,_methylpentosum_38,Eubacterium_sulci_ATCC_35585,Clostridium_methylpentosum_R2_DSM_5476,0.0159608720420247
Eubacterium_sulci_ATCC_35585_8,Ruminococcus_champanellensis_18P13_JCM_17042_12,Eubacterium_sulci_ATCC_35585,Ruminococcus_champanellensis_18P13,0.0619676887383395
Eubacterium_sulci_ATCC_35585_8,_methylpentosum_39,Eubacterium_sulci_ATCC_35585,Clostridium_methylpentosum_R2_DSM_5476,0.019481761365255
Eubacterium_sulci_ATCC_35585_9,_symbiosum_ATCC_14940_0,Eubacterium_sulci_ATCC_35585,Clostridium_symbiosum_ATCC_14940,0.0252829598049922
Eubacterium_sulci_ATCC_35585_9,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_31,Eubacterium_sulci_ATCC_35585,Clostridium_cellobioparum_DSM_1351,0.0105070131186553
Eubacterium_sulci_ATCC_35585_9,Unidentified_Victivallis_0,Eubacterium_sulci_ATCC_35585,Unidentified_Victivallis_0,0.0067328577791213
Eubacterium_sulci_ATCC_35585_9,Gordonibacter_pamelaeae_8,Eubacterium_sulci_ATCC_35585,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.0292079617584741
Eubacterium_sulci_ATCC_35585_9,Acetivibrio_clariflavus_DSM_19732_4,Eubacterium_sulci_ATCC_35585,Clostridium_clariflavum_DSM_19732,0.008188904932908
Eubacterium_sulci_ATCC_35585_9,Holdemania_filiformis_1,Eubacterium_sulci_ATCC_35585,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.0673772108154511
_methoxybenzovorans_SR3_30,_methoxybenzovorans_SR3_32,Clostridium_methoxybenzovorans_SR3,Clostridium_methoxybenzovorans_SR3,0.0037784737303934
_methoxybenzovorans_SR3_30,Eubacterium_sulci_ATCC_35585_12,Clostridium_methoxybenzovorans_SR3,Eubacterium_sulci_ATCC_35585,0.0691736839372221
Raoultella_planticola_ATCC_33531_0,Alistipes_finegoldii_DSM_17242_5,Raoultella_planticola_ATCC_33531,Alistipes_finegoldii_DSM_17242,0.0005331526989953
Raoultella_planticola_ATCC_33531_0,Parabacteroides_distasonis_ATCC_8503_0,Raoultella_planticola_ATCC_33531,Parabacteroides_distasonis_ATCC_8503,0.0180948443463274
Raoultella_planticola_ATCC_33531_0,_symbiosum_ATCC_14940_0,Raoultella_planticola_ATCC_33531,Clostridium_symbiosum_ATCC_14940,0.0052854639020452
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_27,Barnesiella_intestinihominis_YIT_11860_6,Clostridium_cellobioparum_DSM_1351,Barnesiella_intestinihominis_YIT_11860,0.0149127234067374
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_27,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_37,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.027420458968266
_methylpentosum_24,Pseudoflavonifractor_capillosus_ATCC_29799_21,Clostridium_methylpentosum_R2_DSM_5476,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0579068021402387
_methylpentosum_24,Acetivibrio_clariflavus_DSM_19732_9,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_clariflavum_DSM_19732,0.0681624361091734
Ruminococcus_champanellensis_18P13_JCM_17042_8,Unidentified_Christensenellaceae_R-7_group_8,Ruminococcus_champanellensis_18P13,Unidentified_Christensenellaceae_R-7_group_8,0.0115189770601766
Ruminococcus_champanellensis_18P13_JCM_17042_8,Ruminococcus_champanellensis_18P13_JCM_17042_9,Ruminococcus_champanellensis_18P13,Ruminococcus_champanellensis_18P13,-0.0458759467637574
Ruminococcus_champanellensis_18P13_JCM_17042_8,_methoxybenzovorans_SR3_42,Ruminococcus_champanellensis_18P13,Clostridium_methoxybenzovorans_SR3,0.0634101914641484
Unidentified_Christensenellaceae_R-7_group_8,Pseudoflavonifractor_capillosus_ATCC_29799_21,Unidentified_Christensenellaceae_R-7_group_8,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.037527285279688
Unidentified_Christensenellaceae_R-7_group_8,Enterococcus_cecorum_DSM_20682_ATCC_43198_0,Unidentified_Christensenellaceae_R-7_group_8,Enterococcus_cecorum_DSM_20682,0.0195055030062852
Unidentified_Christensenellaceae_R-7_group_8,Pseudoramibacter_alactolyticus_ATCC_23263_1,Unidentified_Christensenellaceae_R-7_group_8,Pseudoramibacter_alactolyticus_ATCC_23263,0.0134841035160388
Unidentified_Christensenellaceae_R-7_group_8,Acetivibrio_clariflavus_DSM_19732_7,Unidentified_Christensenellaceae_R-7_group_8,Clostridium_clariflavum_DSM_19732,0.0188421735783807
Unidentified_Christensenellaceae_R-7_group_8,Peptacetobacter_hiranonis_0,Unidentified_Christensenellaceae_R-7_group_8,Clostridium_hiranonis_TO_931_DSM_13275,0.009657986303818
Odoribacter_laneus_YIT_12061_1,_hylemonae_DSM_15053_6,Odoribacter_laneus_YIT_12061,Clostridium_hylemonae_DSM_15053,0.0045513383846565
Odoribacter_laneus_YIT_12061_1,Barnesiella_intestinihominis_YIT_11860_5,Odoribacter_laneus_YIT_12061,Barnesiella_intestinihominis_YIT_11860,0.0849485842440054
Odoribacter_laneus_YIT_12061_1,_eligens_ATCC_27750_10,Odoribacter_laneus_YIT_12061,Eubacterium_eligens_ATCC_27750,-0.00493685752858
Blautia_hansenii_DSM_20583_10,Pediococcus_acidilactici_DSM_20284_0,Blautia_hansenii_VPI_C7_24_DSM_20583,Pediococcus_acidilactici_DSM_20284,0.0163558300488924
Blautia_hansenii_DSM_20583_10,Barnesiella_intestinihominis_YIT_11860_4,Blautia_hansenii_VPI_C7_24_DSM_20583,Barnesiella_intestinihominis_YIT_11860,0.0176927610205956
Blautia_hansenii_DSM_20583_10,Odoribacter_laneus_YIT_12061_2,Blautia_hansenii_VPI_C7_24_DSM_20583,Odoribacter_laneus_YIT_12061,0.0536997240617521
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_28,Acetivibrio_clariflavus_DSM_19732_4,Clostridium_cellobioparum_DSM_1351,Clostridium_clariflavum_DSM_19732,-0.0002505071921102
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_28,Holdemania_filiformis_2,Clostridium_cellobioparum_DSM_1351,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.0175380981147555
Alistipes_finegoldii_DSM_17242_5,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_34,Alistipes_finegoldii_DSM_17242,Clostridium_cellobioparum_DSM_1351,0.141406549771678
Alistipes_finegoldii_DSM_17242_5,Corynebacterium_durum_F0235_0,Alistipes_finegoldii_DSM_17242,Corynebacterium_durum_F0235,0.125090120962524
_methylpentosum_25,Unidentified_Flavobacteriales_0,Clostridium_methylpentosum_R2_DSM_5476,Unidentified_Flavobacteriales_0,0.0311833159927191
_methylpentosum_25,Blautia_producta_ATCC_27340_DSM_2950_2,Clostridium_methylpentosum_R2_DSM_5476,Blautia_producta_DSM_2950,-0.0094531612234362
Unidentified_Christensenellaceae_R-7_group_9,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,Unidentified_Christensenellaceae_R-7_group_9,Clostridium_cellobioparum_DSM_1351,0.0050433513848042
Unidentified_Christensenellaceae_R-7_group_9,Unidentified_Christensenellaceae_R-7_group_10,Unidentified_Christensenellaceae_R-7_group_9,Unidentified_Christensenellaceae_R-7_group_10,0.0727441880761515
Unidentified_Christensenellaceae_R-7_group_9,Eubacterium_sulci_ATCC_35585_10,Unidentified_Christensenellaceae_R-7_group_9,Eubacterium_sulci_ATCC_35585,0.018770870609258
Unidentified_Christensenellaceae_R-7_group_9,Ruminococcus_albus_7_DSM_20455_3,Unidentified_Christensenellaceae_R-7_group_9,Ruminococcus_albus_7,0.0290218562501979
Unidentified_Christensenellaceae_R-7_group_9,Unidentified_Christensenellaceae_R-7_group_11,Unidentified_Christensenellaceae_R-7_group_9,Unidentified_Christensenellaceae_R-7_group_11,0.0062793426845624
Unidentified_Christensenellaceae_R-7_group_9,_methylpentosum_31,Unidentified_Christensenellaceae_R-7_group_9,Clostridium_methylpentosum_R2_DSM_5476,0.0463856729754566
Unidentified_Christensenellaceae_R-7_group_9,_methoxybenzovorans_SR3_40,Unidentified_Christensenellaceae_R-7_group_9,Clostridium_methoxybenzovorans_SR3,0.0619086239343017
Unidentified_Christensenellaceae_R-7_group_9,_lactaris_ATCC_29176_18,Unidentified_Christensenellaceae_R-7_group_9,Ruminococcus_lactaris_ATCC_29176,0.0112438867075189
Unidentified_Christensenellaceae_R-7_group_9,Acetivibrio_clariflavus_DSM_19732_6,Unidentified_Christensenellaceae_R-7_group_9,Clostridium_clariflavum_DSM_19732,0.0442398725953942
Unidentified_Christensenellaceae_R-7_group_9,Anaerostipes_caccae_L192_4,Unidentified_Christensenellaceae_R-7_group_9,Anaerostipes_caccae_DSM_14662,0.141480017753391
Unidentified_Christensenellaceae_R-7_group_9,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_41,Unidentified_Christensenellaceae_R-7_group_9,Clostridium_cellobioparum_DSM_1351,0.0220042506421734
Unidentified_Christensenellaceae_R-7_group_9,_methylpentosum_42,Unidentified_Christensenellaceae_R-7_group_9,Clostridium_methylpentosum_R2_DSM_5476,0.0243953266374503
Tyzzerella_nexilis_DSM_1787_1,_methylpentosum_27,Clostridium_nexile_DSM_1787,Clostridium_methylpentosum_R2_DSM_5476,0.0030672746994561
Tyzzerella_nexilis_DSM_1787_1,_hylemonae_DSM_15053_6,Clostridium_nexile_DSM_1787,Clostridium_hylemonae_DSM_15053,0.040676333775835
Tyzzerella_nexilis_DSM_1787_1,_methylpentosum_31,Clostridium_nexile_DSM_1787,Clostridium_methylpentosum_R2_DSM_5476,0.106589016781123
Tyzzerella_nexilis_DSM_1787_1,_methoxybenzovorans_SR3_36,Clostridium_nexile_DSM_1787,Clostridium_methoxybenzovorans_SR3,0.123066167306181
Tyzzerella_nexilis_DSM_1787_1,Anaerostipes_caccae_L192_3,Clostridium_nexile_DSM_1787,Anaerostipes_caccae_DSM_14662,0.0042944658867012
Tyzzerella_nexilis_DSM_1787_1,Clostridium_botulinum_A_str._ATCC_19397_0,Clostridium_nexile_DSM_1787,Clostridium_botulinum_A_str_ATCC_19397,0.157031327616382
Tyzzerella_nexilis_DSM_1787_1,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_42,Clostridium_nexile_DSM_1787,Clostridium_cellobioparum_DSM_1351,-0.0152713965772356
Tyzzerella_nexilis_DSM_1787_1,Unidentified_Christensenellaceae_R-7_group_13,Clostridium_nexile_DSM_1787,Unidentified_Christensenellaceae_R-7_group_13,0.0128390930898205
Tyzzerella_nexilis_DSM_1787_1,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_43,Clostridium_nexile_DSM_1787,Clostridium_cellobioparum_DSM_1351,0.022516726615253
_methoxybenzovorans_SR3_31,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_29,Clostridium_methoxybenzovorans_SR3,Clostridium_cellobioparum_DSM_1351,-0.0631308628354691
_methoxybenzovorans_SR3_31,_lactaris_ATCC_29176_16,Clostridium_methoxybenzovorans_SR3,Ruminococcus_lactaris_ATCC_29176,0.0674471107278041
_methoxybenzovorans_SR3_31,Pseudoflavonifractor_capillosus_ATCC_29799_32,Clostridium_methoxybenzovorans_SR3,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0266574865315873
_methoxybenzovorans_SR3_31,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_43,Clostridium_methoxybenzovorans_SR3,Clostridium_cellobioparum_DSM_1351,-0.003491534794136
Cellulosilyticum_lentocellum_DSM_5427_0,_gnavus_ATCC_29149_11,Cellulosilyticum_lentocellum_DSM_5427,Ruminococcus_gnavus_ATCC_29149,1.11740144897732e-05
Cellulosilyticum_lentocellum_DSM_5427_0,_lactaris_ATCC_29176_17,Cellulosilyticum_lentocellum_DSM_5427,Ruminococcus_lactaris_ATCC_29176,0.0082993625483004
Cellulosilyticum_lentocellum_DSM_5427_0,Acetivibrio_clariflavus_DSM_19732_7,Cellulosilyticum_lentocellum_DSM_5427,Clostridium_clariflavum_DSM_19732,0.0227514583366567
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_29,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.003542886944206
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_29,Eubacterium_sulci_ATCC_35585_10,Clostridium_cellobioparum_DSM_1351,Eubacterium_sulci_ATCC_35585,0.194253101137982
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_29,Unidentified_Christensenellaceae_R-7_group_11,Clostridium_cellobioparum_DSM_1351,Unidentified_Christensenellaceae_R-7_group_11,0.0056133213895497
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_29,_methylpentosum_38,Clostridium_cellobioparum_DSM_1351,Clostridium_methylpentosum_R2_DSM_5476,0.107686718676954
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_29,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_37,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,-0.0014485315574803
Pediococcus_acidilactici_DSM_20284_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_31,Pediococcus_acidilactici_DSM_20284,Clostridium_cellobioparum_DSM_1351,0.0663822378630985
Pediococcus_acidilactici_DSM_20284_0,_methoxybenzovorans_SR3_32,Pediococcus_acidilactici_DSM_20284,Clostridium_methoxybenzovorans_SR3,0.0170191483333556
Pediococcus_acidilactici_DSM_20284_0,_methoxybenzovorans_SR3_34,Pediococcus_acidilactici_DSM_20284,Clostridium_methoxybenzovorans_SR3,0.0176256096981612
Pediococcus_acidilactici_DSM_20284_0,Enterococcus_avium_ATCC_14025_0,Pediococcus_acidilactici_DSM_20284,Enterococcus_avium_ATCC_14025,0.113105713427791
Pediococcus_acidilactici_DSM_20284_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_42,Pediococcus_acidilactici_DSM_20284,Clostridium_cellobioparum_DSM_1351,0.0343387693401512
Cloacibacillus_evryensis_DSM_19522_0,Pediococcus_acidilactici_DSM_20284_1,Cloacibacillus_evryensis_DSM_19522,Pediococcus_acidilactici_DSM_20284,0.0026702424492688
Cloacibacillus_evryensis_DSM_19522_0,_lactaris_ATCC_29176_16,Cloacibacillus_evryensis_DSM_19522,Ruminococcus_lactaris_ATCC_29176,0.0014645620037829
Cloacibacillus_evryensis_DSM_19522_0,_methylpentosum_37,Cloacibacillus_evryensis_DSM_19522,Clostridium_methylpentosum_R2_DSM_5476,0.0005587205147981
Cloacibacillus_evryensis_DSM_19522_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_38,Cloacibacillus_evryensis_DSM_19522,Clostridium_cellobioparum_DSM_1351,0.170081795685938
Parabacteroides_distasonis_ATCC_8503_0,Parabacteroides_distasonis_ATCC_8503_1,Parabacteroides_distasonis_ATCC_8503,Parabacteroides_distasonis_ATCC_8503,0.0141334532178308
Parabacteroides_distasonis_ATCC_8503_0,Streptococcus_peroris_ATCC_700780_0,Parabacteroides_distasonis_ATCC_8503,Streptococcus_peroris_ATCC_700780,0.0335101644067546
Parabacteroides_distasonis_ATCC_8503_0,Enterococcus_avium_ATCC_14025_0,Parabacteroides_distasonis_ATCC_8503,Enterococcus_avium_ATCC_14025,0.0069677425352706
Parabacteroides_distasonis_ATCC_8503_0,Ruminococcus_albus_7_DSM_20455_4,Parabacteroides_distasonis_ATCC_8503,Ruminococcus_albus_7,0.0119517097960334
Parabacteroides_distasonis_ATCC_8503_0,Acetivibrio_clariflavus_DSM_19732_3,Parabacteroides_distasonis_ATCC_8503,Clostridium_clariflavum_DSM_19732,0.0641295476546008
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,Blautia_hansenii_DSM_20583_11,Clostridium_cellobioparum_DSM_1351,Blautia_hansenii_VPI_C7_24_DSM_20583,0.0447702539510445
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,Unidentified_Christensenellaceae_R-7_group_12,Clostridium_cellobioparum_DSM_1351,Unidentified_Christensenellaceae_R-7_group_12,0.0226604344325393
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,Pseudoflavonifractor_capillosus_ATCC_29799_32,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.116818011952514
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_30,_methoxybenzovorans_SR3_42,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,0.0471475787631451
_methylpentosum_26,Tyzzerella_nexilis_DSM_1787_2,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_nexile_DSM_1787,0.113708027027165
_methylpentosum_26,_methoxybenzovorans_SR3_34,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,0.0065315933653804
_methylpentosum_26,_rectale_ATCC_33656_6,Clostridium_methylpentosum_R2_DSM_5476,Eubacterium_rectale_ATCC_33656,0.0147299129607575
_methylpentosum_26,Ruminococcus_albus_7_DSM_20455_4,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_albus_7,0.0033337565947744
_methylpentosum_26,_methylpentosum_33,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,0.0537857059776123
_methylpentosum_26,_methoxybenzovorans_SR3_39,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,0.155687854501795
_methylpentosum_26,Holdemania_filiformis_2,Clostridium_methylpentosum_R2_DSM_5476,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.0312957608482345
_methylpentosum_26,_methoxybenzovorans_SR3_43,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,0.003469598677828
_methylpentosum_26,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_40,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_cellobioparum_DSM_1351,0.0474829643527244
_methylpentosum_27,Pseudoflavonifractor_capillosus_ATCC_29799_19,Clostridium_methylpentosum_R2_DSM_5476,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0086010614031465
_methylpentosum_27,Unidentified_Christensenellaceae_R-7_group_10,Clostridium_methylpentosum_R2_DSM_5476,Unidentified_Christensenellaceae_R-7_group_10,0.047952820489196
_methylpentosum_27,Amedibacillus_dolichus_DSM_3991_5,Clostridium_methylpentosum_R2_DSM_5476,Eubacterium_dolichum_DSM_3991,0.0139532912388307
_methylpentosum_27,_methylpentosum_28,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methylpentosum_R2_DSM_5476,0.0639193378321064
_methylpentosum_27,Unidentified_Christensenellaceae_R-7_group_11,Clostridium_methylpentosum_R2_DSM_5476,Unidentified_Christensenellaceae_R-7_group_11,0.109250464220185
_methylpentosum_27,Raoultella_planticola_ATCC_33531_1,Clostridium_methylpentosum_R2_DSM_5476,Raoultella_planticola_ATCC_33531,0.0037513492519619
_methylpentosum_27,_methoxybenzovorans_SR3_39,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_methoxybenzovorans_SR3,0.110257858881582
_methylpentosum_27,Ruminococcus_champanellensis_18P13_JCM_17042_12,Clostridium_methylpentosum_R2_DSM_5476,Ruminococcus_champanellensis_18P13,0.0383078808771297
_methylpentosum_27,_leptum_DSM_753_1,Clostridium_methylpentosum_R2_DSM_5476,Clostridium_leptum_DSM_753,0.140957486827824
Amedibacillus_dolichus_DSM_3991_4,Pseudoflavonifractor_capillosus_ATCC_29799_26,Eubacterium_dolichum_DSM_3991,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0103681195626661
Amedibacillus_dolichus_DSM_3991_4,Ruminococcus_albus_7_DSM_20455_5,Eubacterium_dolichum_DSM_3991,Ruminococcus_albus_7,6.42722759169601e-05
Amedibacillus_dolichus_DSM_3991_4,Ruminococcus_champanellensis_18P13_JCM_17042_12,Eubacterium_dolichum_DSM_3991,Ruminococcus_champanellensis_18P13,0.119166198717689
_gnavus_ATCC_29149_9,Acetivibrio_clariflavus_DSM_19732_0,Ruminococcus_gnavus_ATCC_29149,Clostridium_clariflavum_DSM_19732,0.0587989876347571
_gnavus_ATCC_29149_9,_methoxybenzovorans_SR3_33,Ruminococcus_gnavus_ATCC_29149,Clostridium_methoxybenzovorans_SR3,0.0743264642969327
_gnavus_ATCC_29149_9,Ruminococcus_champanellensis_18P13_JCM_17042_10,Ruminococcus_gnavus_ATCC_29149,Ruminococcus_champanellensis_18P13,-0.0211180640602063
_symbiosum_ATCC_14940_0,Pseudoramibacter_alactolyticus_ATCC_23263_0,Clostridium_symbiosum_ATCC_14940,Pseudoramibacter_alactolyticus_ATCC_23263,0.0382790463727499
_symbiosum_ATCC_14940_0,Kandleria_vitulina_DSM_20405_1,Clostridium_symbiosum_ATCC_14940,Kandleria_vitulina_DSM_20405,0.0711497199737213
_symbiosum_ATCC_14940_0,_rectale_ATCC_33656_7,Clostridium_symbiosum_ATCC_14940,Eubacterium_rectale_ATCC_33656,0.0592658049344058
_hylemonae_DSM_15053_6,Amedibacillus_dolichus_DSM_3991_5,Clostridium_hylemonae_DSM_15053,Eubacterium_dolichum_DSM_3991,0.0505778556715414
_hylemonae_DSM_15053_6,_methoxybenzovorans_SR3_39,Clostridium_hylemonae_DSM_15053,Clostridium_methoxybenzovorans_SR3,0.141552766855141
_hylemonae_DSM_15053_6,_methoxybenzovorans_SR3_42,Clostridium_hylemonae_DSM_15053,Clostridium_methoxybenzovorans_SR3,0.0020819865891582
_hylemonae_DSM_15053_6,Pseudoramibacter_alactolyticus_ATCC_23263_3,Clostridium_hylemonae_DSM_15053,Pseudoramibacter_alactolyticus_ATCC_23263,0.130494838257814
_hylemonae_DSM_15053_6,_methoxybenzovorans_SR3_44,Clostridium_hylemonae_DSM_15053,Clostridium_methoxybenzovorans_SR3,0.0242772194100198
Pseudoflavonifractor_capillosus_ATCC_29799_18,Parabacteroides_distasonis_ATCC_8503_1,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Parabacteroides_distasonis_ATCC_8503,0.0223795259310197
Pseudoflavonifractor_capillosus_ATCC_29799_18,Pseudoflavonifractor_capillosus_ATCC_29799_33,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.00729436485422
Pseudoflavonifractor_capillosus_ATCC_29799_18,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_39,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Clostridium_cellobioparum_DSM_1351,0.0784730145388451
Barnesiella_intestinihominis_YIT_11860_4,_rectale_ATCC_33656_7,Barnesiella_intestinihominis_YIT_11860,Eubacterium_rectale_ATCC_33656,0.0291499026219255
Pediococcus_acidilactici_DSM_20284_1,Streptococcus_peroris_ATCC_700780_0,Pediococcus_acidilactici_DSM_20284,Streptococcus_peroris_ATCC_700780,0.0030086242862406
Pediococcus_acidilactici_DSM_20284_1,_methylpentosum_32,Pediococcus_acidilactici_DSM_20284,Clostridium_methylpentosum_R2_DSM_5476,0.0662100214051286
Pediococcus_acidilactici_DSM_20284_1,Rothia_dentocariosa_ATCC_17931_0,Pediococcus_acidilactici_DSM_20284,Rothia_dentocariosa_ATCC_17931,0.0441053025111162
Pediococcus_acidilactici_DSM_20284_1,Arcanobacterium_haemolyticum_DSM_20595_0,Pediococcus_acidilactici_DSM_20284,Arcanobacterium_haemolyticum_DSM_20595,0.0134996296415175
Pediococcus_acidilactici_DSM_20284_1,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_41,Pediococcus_acidilactici_DSM_20284,Clostridium_cellobioparum_DSM_1351,0.0073302946254134
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_31,_lactaris_ATCC_29176_16,Clostridium_cellobioparum_DSM_1351,Ruminococcus_lactaris_ATCC_29176,0.005475313925562
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_31,Acetivibrio_clariflavus_DSM_19732_7,Clostridium_cellobioparum_DSM_1351,Clostridium_clariflavum_DSM_19732,0.148520168045091
Pseudoflavonifractor_capillosus_ATCC_29799_19,Pseudoflavonifractor_capillosus_ATCC_29799_22,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.109605149375869
Pseudoflavonifractor_capillosus_ATCC_29799_19,Unidentified_Christensenellaceae_R-7_group_11,Pseudoflavonifractor_capillosus_strain_ATCC_29799,Unidentified_Christensenellaceae_R-7_group_11,0.021489848792018
_gnavus_ATCC_29149_10,Pseudoflavonifractor_capillosus_ATCC_29799_30,Ruminococcus_gnavus_ATCC_29149,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0355741058112661
_gnavus_ATCC_29149_10,_methylpentosum_37,Ruminococcus_gnavus_ATCC_29149,Clostridium_methylpentosum_R2_DSM_5476,0.136811461875283
_gnavus_ATCC_29149_10,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_37,Ruminococcus_gnavus_ATCC_29149,Clostridium_cellobioparum_DSM_1351,0.0714411580772053
Barnesiella_intestinihominis_YIT_11860_5,Barnesiella_intestinihominis_YIT_11860_6,Barnesiella_intestinihominis_YIT_11860,Barnesiella_intestinihominis_YIT_11860,-0.0077076141694471
Barnesiella_intestinihominis_YIT_11860_5,Pseudoflavonifractor_capillosus_ATCC_29799_31,Barnesiella_intestinihominis_YIT_11860,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0168482075868214
Barnesiella_intestinihominis_YIT_11860_5,_rectale_ATCC_33656_7,Barnesiella_intestinihominis_YIT_11860,Eubacterium_rectale_ATCC_33656,-0.0077508193791905
Barnesiella_intestinihominis_YIT_11860_5,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_40,Barnesiella_intestinihominis_YIT_11860,Clostridium_cellobioparum_DSM_1351,0.0303748059682651
Acetivibrio_clariflavus_DSM_19732_0,Enterococcus_cecorum_DSM_20682_ATCC_43198_0,Clostridium_clariflavum_DSM_19732,Enterococcus_cecorum_DSM_20682,0.01146729258295
Acetivibrio_clariflavus_DSM_19732_0,Schaalia_georgiae_DSM_6843_1,Clostridium_clariflavum_DSM_19732,Actinomyces_georgiae_DSM_6843,-0.0003773796754193
